label,area,eccentricity,solidity,equivalent_diameter,mean_intensity,perimeter
304,47.0,0.8133951824467237,0.9215686274509803,7.735777827895049,0.7187937,25.106601717798213
305,74.0,0.8064795341117881,0.9487179487179487,9.706684619910241,0.7449297,31.142135623730947
306,174.0,0.7715305844504586,0.9720670391061452,14.884343478431232,0.76351374,51.79898987322333
307,150.0,0.6954851975650177,0.8928571428571429,13.81976597885342,0.77869606,49.59188309203678
308,39.0,0.9764711987880558,0.8666666666666667,7.046725639945928,0.72895145,27.242640687119284
309,13.0,0.9375978123483881,0.8666666666666667,4.068428945128219,0.76216567,10.414213562373096
310,99.0,0.811355594130738,0.8761061946902655,11.227230955528665,0.8733436,42.17766952966369
311,159.0,0.7816546378377881,0.9636363636363636,14.228319915326999,0.82427007,47.384776310850235
312,89.0,0.7281999688514441,0.7876106194690266,10.645107772184812,0.75008667,41.3492424049175
313,13.0,0.6506420303241719,0.9285714285714286,4.068428945128219,0.6820805,11.207106781186548
314,671.0,0.8121670133277905,0.9154160982264665,29.229158977248975,0.8091126,107.21320343559643
315,100.0,0.9959175733713769,0.8695652173913043,11.283791670955125,0.77302533,69.65685424949237
316,364.0,0.9602602423944216,0.9405684754521964,21.528102431092233,0.81757545,90.14213562373095
317,2805.0,0.651185584305982,0.9444444444444444,59.76150034078906,0.906379,226.1837661840736
318,621.0,0.4832442693002441,0.8460490463215259,28.11906394744562,0.7938523,110.91168824543142
319,13.0,0.9750335047093099,0.7647058823529411,4.068428945128219,0.8349876,12.449747468305834
320,341.0,0.6948080963395421,0.8177458033573142,20.83685880248485,0.77383935,86.25483399593904
321,66.0,0.7707545364504047,0.9295774647887324,9.166995688475081,0.8622894,29.899494936611667
322,78.0,0.9659584262837295,0.9512195121951219,9.965574970333758,0.8185149,39.65685424949238
323,262.0,0.9234534889776242,0.9290780141843972,18.26441241104166,0.82022923,70.62741699796952
324,89.0,0.36833978090900915,0.956989247311828,10.645107772184812,0.82423127,33.89949493661166
325,244.0,0.6306911278339044,0.9384615384615385,17.625846048215095,0.79655516,60.14213562373095
326,629.0,0.6513037464518858,0.7813664596273292,28.299605538565682,0.81401956,122.94722215136417
327,32.0,0.991754202666308,0.8421052631578947,6.383076486422923,0.72878134,29.621320343559642
328,78.0,0.6588734272656467,0.8863636363636364,9.965574970333758,0.9111869,33.69238815542512
329,57.0,0.9338493024445852,0.890625,8.51907589177983,0.80041724,31.520815280171306
330,20.0,0.9776265473273625,0.8695652173913043,5.046265044040321,0.8356862,17.621320343559642
331,31.0,0.966513025698799,0.8611111111111112,6.282549314314218,0.82907915,23.86396103067893
332,242.0,0.6353998843638614,0.88,17.55346033766304,0.8008616,64.66295090390226
333,201.0,0.5181752411463431,0.9348837209302325,15.99753570059363,0.7842161,54.384776310850235
334,18.0,0.6625654585447002,0.9,4.787307364817192,0.6845205,13.65685424949238
335,48.0,0.9852815665963988,0.9795918367346939,7.817640190446719,0.7769904,35.242640687119284
336,218.0,0.852101305702459,0.9276595744680851,16.66031874701878,0.77075624,62.72792206135786
337,1185.0,0.8417994871155591,0.8072207084468664,38.8431314457417,0.75178623,164.84062043356593
338,98.0,0.9505683652892435,0.9333333333333333,11.170383851240114,0.75615126,44.485281374238575
339,174.0,0.9957902933274645,0.8969072164948454,14.884343478431232,0.80985016,91.07106781186548
340,51.0,0.7926945965995386,0.8095238095238095,8.058239062071396,0.6749529,26.899494936611664
341,121.0,0.6947048490859061,0.937984496124031,12.412170838050638,0.80914056,43.79898987322333
342,492.0,0.9671670132851915,0.8692579505300353,25.028660691489268,0.82464117,116.17766952966369
343,742.0,0.7606582697021946,0.9037758830694276,30.736683981742253,0.8193839,120.5685424949238
344,576.0,0.5151536101635776,0.8240343347639485,27.081100010292303,0.8003114,117.39087296526012
345,399.0,0.9069264827668577,0.890625,22.539356209735228,0.7736215,95.66904755831214
346,163.0,0.7639171507154662,0.7990196078431373,14.406180819073164,0.8410479,54.3492424049175
347,58.0,0.7476017934742544,0.8787878787878788,8.593479713983122,0.73705065,28.27817459305202
348,42.0,0.7997559051464147,0.8076923076923077,7.312732791431452,0.68398005,25.899494936611664
349,37.0,0.9757374282422163,0.8604651162790697,6.863662517577698,0.86687964,26.44974746830583
350,232.0,0.9883962737455421,0.9914529914529915,17.186959427966244,0.95747095,85.8284271247462
351,233.0,0.7792563848399282,0.8726591760299626,17.22396045987371,0.8309559,70.49137802864844
352,59.0,0.6734869605465329,0.855072463768116,8.667244841319219,0.6786046,30.727922061357855
353,121.0,0.9972023284654021,0.8642857142857143,12.412170838050638,0.8217358,84.48528137423857
354,558.0,0.46273935768433955,0.9102773246329527,26.654599339742866,0.7904976,94.42640687119285
355,106.0,0.996308885677768,0.8688524590163934,11.617374563210365,0.7755917,74.48528137423857
356,15.0,0.7343887778710586,1.0,4.370193722368317,0.6680983,11.65685424949238
357,24.0,0.9849097240019141,0.8571428571428571,5.527906391541368,0.8515451,21.621320343559642
358,234.0,0.8659901423377557,0.9034749034749034,17.26088217525478,0.8374857,65.97056274847714
359,212.0,0.9168133430042499,0.8796680497925311,16.42944866646031,0.7623271,66.8700576850888
360,643.0,0.9459401411939651,0.7573616018845701,28.61281229213077,0.8079469,131.76955262170048
361,128.0,0.9722149179777789,0.9481481481481482,12.766152972845846,0.8220711,56.48528137423856
362,636.0,0.9163964034979355,0.9845201238390093,28.456639830653998,0.95078963,108.48528137423858
363,926.0,0.5522947164668208,0.8735849056603774,34.3368580162012,0.7959783,132.5685424949238
364,1170.0,0.7709506812809077,0.8102493074792244,38.59650589548412,0.83513325,158.2609306503489
365,31.0,0.9908098754411044,0.8157894736842105,6.282549314314218,0.7611787,28.414213562373096
366,103.0,0.9962388916128104,0.8728813559322034,11.451797811161432,0.82830566,72.48528137423857
367,107.0,0.9963980731147882,0.856,11.67204486311899,0.8304477,73.86396103067892
368,211.0,0.4846569212064728,0.8978723404255319,16.39065416446578,0.7776975,58.17766952966369
369,69.0,0.9983476249366926,0.8214285714285714,9.373021315815206,0.8518491,66.82842712474618
370,59.0,0.9911289899646283,0.6704545454545454,8.667244841319219,0.8538425,46.86396103067893
371,517.0,0.2021191123052188,0.8867924528301887,25.65667251667837,0.80518806,98.62741699796952
372,69.0,0.998314174136576,0.8117647058823529,9.373021315815206,0.8297841,66.82842712474618
373,143.0,0.8567918462376969,0.9050632911392406,13.493452297211721,0.6996525,48.970562748477136
374,97.0,0.9861475830993484,0.8899082568807339,11.11324596323283,0.8445904,53.44974746830583
375,36.0,0.9933780475652366,0.8372093023255814,6.770275002573076,0.84879947,33.62132034355964
376,34.0,0.9927182329864894,0.8292682926829268,6.579524642479541,0.88329846,31.621320343559642
377,35.0,0.9933700480557844,0.8333333333333334,6.6755811781245455,0.8873971,32.82842712474619
378,52.0,0.9851874532721765,0.8524590163934426,8.136857890256438,0.84505534,35.03553390593274
379,16.0,0.8514055971008102,0.9411764705882353,4.51351666838205,0.9158461,12.207106781186548
380,218.0,0.9548705306699774,0.7676056338028169,16.66031874701878,0.8509894,80.76345596729058
381,854.0,0.6292249981002306,0.9017951425554382,32.97493853222215,0.8210169,130.1837661840736
382,892.0,0.6144363891898644,0.8643410852713178,33.70058862844632,0.81696683,140.5269119345812
383,121.0,0.9537576179195584,0.8344827586206897,12.412170838050638,0.839976,52.72792206135786
384,931.0,0.9670322659469229,0.8166666666666667,34.42943531556155,0.80437666,166.01219330881977
385,229.0,0.9501490673054926,0.9581589958158996,17.075475271404667,0.78852105,67.65685424949237
386,163.0,0.8136625950961981,0.9878787878787879,14.406180819073164,0.7552576,48.242640687119284
387,185.0,0.5859538327528042,0.9635416666666666,15.347615963921077,0.7697374,50.48528137423857
388,115.0,0.6477313029575726,0.9663865546218487,12.100518486599809,0.8280646,39.071067811865476
389,640.0,0.9448339467645622,0.95952023988006,28.54598585844434,0.8534101,119.55634918610406
390,42.0,0.8634788775303444,0.9545454545454546,7.312732791431452,0.72127855,25.071067811865476
391,941.0,0.9367974349925439,0.9761410788381742,34.61384710770804,0.92874837,147.79898987322332
